key,question,options
FAMSURV9c_W50,"How important, if at all, do you think it is for a person to buy a house before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV9e_W50,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV10a_W50,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV10b_W50,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV10c_W50,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to buy a house before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV10e_W50,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
FAMSURV11W_W50,What do you think is the ideal situation for women with young children?,"['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']"
FAMSURV11M_W50,What do you think is the ideal situation for men with young children?,"['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']"
FAMSURV12_W50,Thinking about parents of young adults ages 18 to 29,"['Too much for their adult children', 'Too little for their adult children', 'About the right amount', 'Refused']"
MOTHER_W50,Is your mother living?,"['Yes', 'No', 'Refused']"
FATHER_W50,Is your father living?,"['Yes', 'No', 'Refused']"
SIB_W50,Do you have any brothers or sisters?,"['Yes, one', 'Yes, more than one', 'No, do not have any brothers or sisters', 'Refused']"
REMARR_W50,Have you been married more than once?,"['Yes', 'No', 'Refused']"
ENG_W50,Are you currently engaged to be married?,"['Yes, engaged', 'No, not engaged', 'Refused']"
LWPT_W50,Are you currently living with a partner or boyfriend or girlfriend? By living together we mean that you are in a relationship and neither of you have a separate residence.,"['Yes', 'No', 'Refused']"
MAR2_W50,Are you currently in a committed romantic relationship?,"['Yes', 'No', 'Refused']"
FAMSURV16_W50,Which of the following best describes your current situation? Would you say you,"['Would like to be in a romantic relationship', ""Don't want to be in a romantic relationship"", ""Doesn't make much difference"", 'Refused']"
FAMSURV17_W50,"Thinking about the adults in your life, who is the person you feel closest to?","['Your spouse', 'Your partner or boyfriend or girlfriend', 'An adult child', 'A sibling', 'Your mother', 'Your father', 'A friend', 'Another A family member', 'Someone else', 'Refused']"
ADKIDS_W50,Do you have any children ages 18 to 29?,"['Yes, one child ages 18 to 29', 'Yes, more than one child ages 18 to 29', 'No children ages 18 to 29', 'Refused']"
PAR1_W50,"In general, do you think you do","['Too much for your adult child(ren) ages 18 to 29', 'Too little for your adult child(ren) ages 18 to 29', 'About the right amount', 'Refused']"
PAR2_W50,"In general, do you think your parents do mother does father does","['Too much for you', 'Too little for you', 'About the right amount', 'Refused']"
ROMRELDUR_W50,How long have you been in your current romantic relationship?,"['Less than 3 months', '3 months to less than 6 months', '6 months to less than 1 year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years or more', 'Refused']"
MARRDUR_W50,Now thinking about your spouse how long have you and your spouse been married?,"['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused']"
COHABDUR_W50,Now thinking about the partner you are currently living with how long have you and your partner been living together?,"['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused']"
LWPSP_W50,Did you live with your current spouse before getting married?,"['Yes', 'No', 'Refused']"
FAMSURV18A_W50,When you started living with your spouse did you think about it as a step toward marriage?,"['Yes, thought of it as a step toward marriage', 'No, did not think of it as a step toward marriage', 'Refused']"
FAMSURV18B_W50,Were you and your spouse engaged to be married before you moved in together?,"['Yes, were engaged first', 'No, were not engaged first', 'Refused']"
ROMRELSER_W50,How serious would you say your current romantic relationship is?,"['Very serious', 'Somewhat serious', 'Not too serious', 'Not at all serious', 'Refused']"
FAMSURV19_W50,"Overall, would you say that things in your marriage/relationship are going","['Very well', 'Fairly well', 'Not too well', 'Not at all well', 'Refused']"
FAMSURV20_W50,When you started living with your partner did you think about it as a step toward marriage?,"['Yes, thought of it as a step toward marriage', 'No, did not think of it as a step toward marriage', 'Refused']"
FAMSURV21_W50,Were you and your partner engaged to be married before you moved in together?,"['Yes, were engaged first', 'No, were not engaged first', 'Refused']"
FAMSURV22a_W50,"Thinking back to when you got married, how much, if at all, was love a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22b_W50,"Thinking back to when you got married, how much, if at all, was companionship a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22c_W50,"Thinking back to when you got married, how much, if at all, was you or your partner were pregnan a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22d_W50,"Thinking back to when you got married, how much, if at all, was wanted to have children someday a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22e_W50,"Thinking back to when you got married, how much, if at all, was it made sense financially a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22f_W50,"Thinking back to when you got married, how much, if at all, was it was convenient a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV22g_W50,"Thinking back to when you got married, how much, if at all, was wanted to make a formal commitment a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23a_W50,"Thinking back to when you started living with your partner, how much, if at all, was love a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23b_W50,"Thinking back to when you started living with your partner, how much, if at all, was companionship a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23c_W50,"Thinking back to when you started living with your partner, how much, if at all, was you or your partner were pregnant a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23d_W50,"Thinking back to when you started living with your partner, how much, if at all, was wanted to have children someday a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23e_W50,"Thinking back to when you started living with your partner, how much, if at all, was it made sense financially a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23f_W50,"Thinking back to when you started living with your partner, how much, if at all, was it was convenient a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV23g_W50,"Thinking back to when you started living with your partner, how much, if at all, was wanted to test your relationship a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
MARRYPREF1_W50,"Thinking about the future, would you say you","['Want to get married someday', ""Don't want to get married"", 'Are not sure if you want to get married', 'Refused']"
MARRYPREF2_W50,"Thinking about the future, would you say you","['Want to get married again someday', ""Don't want to get married again"", 'Are not sure if you want to get married again', 'Refused']"
FAMSURV25_W50,"How likely, if at all, is it that you and your partner will get married someday?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']"
FAMSURV26a_W50,"How much pressure, if any, do you feel from your partner to marry your partner?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV26b_W50,"How much pressure, if any, do you feel from family members to marry your partner?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV26c_W50,"How much pressure, if any, do you feel from your friends to marry your partner?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV26d_W50,"How much pressure, if any, do you feel from society to marry your partner?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV27a_W50,"How much pressure, if any, did you feel from your partner to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV27b_W50,"How much pressure, if any, did you feel from family members to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV27c_W50,"How much pressure, if any, did you feel from your friends to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV27d_W50,"How much pressure, if any, did you feel from society to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']"
FAMSURV28_W50,Would you say most people in your family consider your spouse partner to be part of their family?,"['Yes', 'No', 'Refused']"
FAMSURV29_W50,"How often, if ever, do you and your partner talk about getting married?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
FAMSURV30a_W50,"How much, if at all, is your partner is not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV30b_W50,"How much, if at all, is you are not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV30c_W50,"How much, if at all, is your partner is not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV30d_W50,"How much, if at all, is you are not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV30e_W50,"How much, if at all, is you are not far enough along in your job or career a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
FAMSURV30f_W50,"How much, if at all, is you are not sure your partner is the right person for you a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
E5MOD_W50,"Is your spouse/partner now employed full-time, part-time or not employed?","['Full-time', 'Part-time', 'Not employed', 'Refused']"
FAMSURV32a_W50,How do you feel about the way household chores are divided between you and your spouse/partner?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']"
FAMSURV32b_W50,How do you feel about your sex life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']"
FAMSURV32c_W50,How do you feel about how well you and your spouse/partner communicate with each other?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']"
FAMSURV32d_W50,How do you feel about how well your spouse/partner balances work and their personal life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']"
FAMSURV32e_W50,How do you feel about your spouse's/partner's approach to parenting?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']"
FAMSURV33a_W50,"How much, if at all, do you trust your spouse/partner to always tell you the truth","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']"
FAMSURV33b_W50,"How much, if at all, do you trust your spouse/partner to be faithful to you","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']"
FAMSURV33c_W50,"How much, if at all, do you trust your spouse/partner to handle money responsibly","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']"
FAMSURV33d_W50,"How much, if at all, do you trust your spouse/partner to Act in your best interest","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']"
FAMSURV34A_W50,How does being a working parent affect your ability to advance in your job or career?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']"
FAMSURV34B_W50,How does being a working parent affect your ability to be a good parent?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']"
FAMSURV35a_W50,Have you personally experienced the following because you were balancing work and parenting responsibilities? Needing to reduce your work hours,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
FAMSURV35b_W50,Have you personally experienced the following because you were balancing work and parenting responsibilities? Feeling like you couldn't give 100% at work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
FAMSURV35c_W50,Have you personally experienced the following because you were balancing work and parenting responsibilities? Turning down a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
FAMSURV36a_W50,Have you personally experienced the following at work because you have children? Being passed over for a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
FAMSURV36b_W50,Have you personally experienced the following at work because you have children? Being passed over for an important assignment,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
FAMSURV36c_W50,Have you personally experienced the following at work because you have children? Being treated as if you weren't committed to your work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']"
HAVEKIDS1_W50,"Thinking about the future, how likely, if at all, is it that you will have children someday?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']"
FAMSURV37_W50,"Looking ahead, would having children make it","['Easier to advance in your job or career', 'Harder to advance in your job or career', 'Would not make a difference', 'Refused']"
FAMSURV38a_W50,"For household chores and responsibilities, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']"
FAMSURV38b_W50,"For managing household finances, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']"
FAMSURV38c_W50,"For managing your child(ren)'s schedule and activities, who would you say does more?","['You do more than your spouse/partner', 'Your spouse/partner does more than you', 'Both about equally', 'Refused']"
FAMSURV39_W50,"In general, how much, if at all, would you say that you rely on a parent for emotional support?","['A lot', 'Some', 'Only a little', 'Not at all', 'Refused']"
FAMSURV40_W50,"In the past 12 months, how much financial help, if any, did you receive from a parent?","['A lot', 'Some', 'Only a little', 'None at all', 'Refused']"
FAMSURV43_W50,"In general, how much, if at all, would you say that your adult child(ren) ages 18 to 29 rely on you for emotional support?","['A lot', 'Some', 'Only a little', 'Not at all', 'Refused']"
FAMSURV44_W50,"In the past 12 months, how much financial help, if any, did you provide for your adult child(ren) ages 18 to 29?","['A lot', 'Some', 'Only a little', 'None at all', 'Refused']"
DNATEST_W50,Have you ever used a mail-in DNA testing service from a company such as AncestryDNA or 23andMe?,"['Yes, have used this', 'No, have not used this', 'Refused']"
DNA2a_W50,Was to learn more about where your family came from a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']"
DNA2b_W50,Was to get information about your health or family medical history a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']"
DNA2c_W50,Was to connect with relatives you might have but didn't know about a reason you used a mail-in DNA testing service?,"['Yes, a reason', 'No, not a reason', 'Refused']"
DNA3a_W50,Were you surprised by what your DNA test results showed about what countries or continents your ancestors came from?,"['Yes, surprised', 'No, not surprised', 'Refused']"
DNA3b_W50,Were you surprised by what your DNA test results showed about the racial or ethnic background of your ancestors?,"['Yes, surprised', 'No, not surprised', 'Refused']"
DNA3c_W50,Were you surprised by what your DNA test results showed about information about your health or family medical history?,"['Yes, surprised', 'No, not surprised', 'Refused']"
DNA4_W50,Did you learn about any close relatives you didn't know about from your DNA test results?,"[""Yes, learned about close relatives you didn't know about"", ""No, did not learn about close relatives you didn't know about"", 'Refused']"
DNA5_W50,Did your DNA test results change the way you think about your racial or ethnic identity?,"['Yes, changed', 'No, did not change', 'Refused']"
SPOUSESEX_W50,Is your spouse or partner of the opposite sex as you or the same sex as you?,"['Opposite sex', 'Same sex', 'Refused']"
ORIENTATIONMOD_W50,What is your sexual orientation?,"['Gay or lesbian', 'Straight, that is, not gay or lesbian', 'Bisexual', 'Something else', ""I don't know the answer"", 'Refused']"
