key,question,options
AMNTWMNP2F1_W36,What do you think would be the ideal situation when it comes to the number of women in high political office?,"['Having more women than there are now but still not as many women as men', 'Having about an equal number of women and men', 'Having more women than men', 'Refused']"
AMNTWMNBF1_W36,"Thinking about the country today, would you say there are","['Too many women in top executive business positions', 'Too few women in top executive business positions', 'About the right number of women in top executive business positions', 'Refused']"
AMNTWMNB2F1_W36,What do you think would be the ideal situation when it comes to the number of women in top executive business positions?,"['Having more women than there are now but still not as many women as men', 'Having about an equal number of women and men', 'Having more women than men', 'Refused']"
EASIERBIZF2_W36,"Thinking about top executive positions in business these days, would you say it is generally","['Easier for men to get these positions', 'Easier for women to get these positions', 'Not much difference', 'Refused']"
EASIERPOLF2_W36,"Thinking about high political offices these days, would you say it is generally","['Easier for men to get elected to high political offices', 'Easier for women to get elected to high political offices', 'Not much difference', 'Refused']"
EQUALPOLF2_W36,"Which of these two statements comes closer to your own view, even if neither is exactly right?","['As more women run for office, it is only a matter of time before there are as many women as men in high political office', 'Even as more women run for office, men will continue to hold more high political offices in the future', 'Refused']"
EQUALBIZF2_W36,"Which of these two statements comes closer to your own view, even if neither is exactly right?","['As more women move into management roles, it is only a matter of time before there are as many women as men in top execu', 'Even as more women move into management roles, men will continue to hold more top executive positions in business in the', 'Refused']"
IMPROVE1_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for women?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']"
IMPROVE2_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for men?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']"
IMPROVE3_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for all Americans?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']"
WHYNOTPOLF1A_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Many Americans aren't ready to elect a woman to higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1B_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women in politics face gender discrimination,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1C_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Family responsibilities make it harder for women to run for higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1D_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't tough enough for politics,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1E_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Fewer women have the experience required for higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1F_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women get less support from party leaders,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1G_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office are held to higher standards than men,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1H_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office have to more to prove themselves than men,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1I_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Not as many women are interested in holding higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1J_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't encouraged to pursue leadership positions from an early age,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1K_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTPOLF1L_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Sexual harassment creates an environment that makes it harder for women to succeed in politics,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2A_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Many businesses are not ready to hire women for top executive positions","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2B_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women in business face gender discrimination","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2C_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Family responsibilities make it harder for women to move up in business","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2D_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2F_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't make as good managers as men","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2G_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are held to higher standards than men","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2H_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have to more to prove themselves than men","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2I_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Not as many women are interested in top executive business positions","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2J_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't encouraged to pursue leadership positions from an early age","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2K_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't do as good of a job selling their accomplishments","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2L_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't have access to the same kinds of personal networks and connections that men have","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2M_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2N_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are less likely than men to ask for promotions and raises","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
WHYNOTBIZF2O_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Sexual harassment creates an environment that makes it harder for women to succeed in business","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
HIGHED_W36,"Now, thinking about the higher education system, that is colleges and universities, in the United States today","['Right direction', 'Wrong direction', 'Refused']"
HIGHEDWRNGA_W36,"For tuition costs are too high, please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction.","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
HIGHEDWRNGB_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
HIGHEDWRNGC_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
HIGHEDWRNGD_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed in the workplace,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
HIGHEDWRNGS_W36,Are there any other major reasons why you think the higher education system in the U.S. is going in the wrong direction?,"['Yes', 'No', 'Refused']"
BETTERPOL1F1A_W36,"In general, do you think men or women in high political offices are better at being honest and ethical?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1B_W36,"In general, do you think men or women in high political offices are better at being compassionate and empathetic?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1C_W36,"In general, do you think men or women in high political offices are better at working out compromises?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1D_W36,"In general, do you think men or women in high political offices are better at working well under pressure?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1E_W36,"In general, do you think men or women in high political offices are better at being willing to take risks?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1F_W36,"In general, do you think men or women in high political offices are better at standing up for what they believe in, despite political pressure?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1G_W36,"In general, do you think men or women in high political offices are better at being persuasive?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1H_W36,"In general, do you think men or women in high political offices are better at maintaining a tone of civility and respect in politics?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL1F1I_W36,"In general, do you think men or women in high political offices are better at serving as a role model for children?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1A_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1B_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1C_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with immigration policy?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1D_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with national security and defense?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1E_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with the federal budget deficit?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERPOL2F1F_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with gun policy?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2A_W36,"In general, do you think men or women in top executive business positions are better at being honest and ethical?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2B_W36,"In general, do you think men or women in top executive business positions are better at being compassionate and empathetic?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2C_W36,"In general, do you think men or women in top executive business positions are better at working out compromises?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2D_W36,"In general, do you think men or women in top executive business positions are better at working well under pressure?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2E_W36,"In general, do you think men or women in top executive business positions are better at being willing to take risks?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2F_W36,"In general, do you think men or women in top executive business positions are better at valuing people from different backgrounds?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2G_W36,"In general, do you think men or women in top executive business positions are better at providing fair pay and good benefits?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2H_W36,"In general, do you think men or women in top executive business positions are better at negotiating profitable deals?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2I_W36,"In general, do you think men or women in top executive business positions are better at considering the impact of business decisions on society?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2J_W36,"In general, do you think men or women in top executive business positions are better at providing guidance or mentorship to young employees?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2K_W36,"In general, do you think men or women in top executive business positions are better at creating a safe and respectful workplace?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ1F2L_W36,"In general, do you think men or women in top executive business positions are better at standing up for what they believe in, despite pressure to make a profit?","['Men are better', 'Women are better', 'No difference', 'Refused']"
BETTERBIZ2F2A_W36,"In general, do you think men or women would do a better job running a major technology company types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
BETTERBIZ2F2B_W36,"In general, do you think men or women would do a better job running a major retail chain types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
BETTERBIZ2F2C_W36,"In general, do you think men or women would do a better job running a large bank or financial institution types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
BETTERBIZ2F2D_W36,"In general, do you think men or women would do a better job running a large oil or gas company types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
BETTERBIZ2F2E_W36,"In general, do you think men or women would do a better job running a major hospital types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
BETTERBIZ2F2F_W36,"In general, do you think men or women would do a better job running a professional sports team types of companies?","['Men would do a better job', 'Women would do a better job', 'No difference', 'Refused']"
TRAITPOLWF1A_W36,"In general, how do you think being decisive impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1B_W36,"In general, how do you think being compassionate impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1C_W36,"In general, how do you think being ambitious impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1D_W36,"In general, how do you think being approachable impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1E_W36,"In general, how do you think being assertive impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1F_W36,"In general, how do you think showing emotions impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLWF1G_W36,"In general, how do you think being physically attractive impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1A_W36,"In general, how do you think being decisive impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1B_W36,"In general, how do you think being compassionate impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1C_W36,"In general, how do you think being ambitious impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1D_W36,"In general, how do you think being approachable impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1E_W36,"In general, how do you think being assertive impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1F_W36,"In general, how do you think showing emotions impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITPOLMF1G_W36,"In general, how do you think being physically attractive impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
POLCHF1_W36,"In general, what do you think is better for a woman who wants to reach high political office?","['Having children before she enters politics', 'Waiting until she is well-established in her political career to have children', 'Not having children at all', 'Refused']"
TRAITBIZWF2A_W36,"In general, how do you think being decisive impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2B_W36,"In general, how do you think being compassionate impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2C_W36,"In general, how do you think being ambitious impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2D_W36,"In general, how do you think being approachable impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2E_W36,"In general, how do you think being assertive impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2F_W36,"In general, how do you think showing emotions impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZWF2G_W36,"In general, how do you think being physically attractive impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2A_W36,"In general, how do you think being decisive impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2B_W36,"In general, how do you think being compassionate impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2C_W36,"In general, how do you think being ambitious impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2D_W36,"In general, how do you think being approachable impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2E_W36,"In general, how do you think being assertive impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2F_W36,"In general, how do you think showing emotions impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
TRAITBIZMF2G_W36,"In general, how do you think being physically attractive impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']"
EXECCHF2_W36,"In general, what do you think is better for a woman who wants to reach a top executive position in business?","['Having children early on in her career', 'Waiting until she is well-established in her career to have children', 'Not having children at all', 'Refused']"
WMNPRZ1_W36,Do you think it would be a good thing or a bad thing for the country if a woman was elected president?,"['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']"
MOREWMN1F2_W36,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is","['A good thing', 'A bad thing', 'Neither a good thing nor a bad thing', 'Refused']"
MOREWMN2F2_W36,"If there were more women in the U.S. Congress, do you think Congress would","[""Do a better job of dealing with the country's problems"", ""Do a worse job of dealing with the country's problems"", ""The number of women in Congress doesn't have much to with this"", 'Refused']"
MOREWMN3F2_W36,"If there were more women in the U.S. Congress, do you think there would be","['more openness and transparency in government', 'less openness and transparency in government', ""The number of women in Congress doesn't have much to with this"", 'Refused']"
MOREWMN4F2_W36,"If there were more women in the U.S. Congress, do you think","['The tone of political debate in Washington would be more respectful', 'The tone of political debate in Washington would be less respectful', ""The number of women in Congress doesn't have much to with this"", 'Refused']"
COLSPEECH_W36,Thinking again about colleges and universities which of the following do you think should be more important on college campuses these days?,"['Allowing people to speak their minds freely, even if some students find their views upsetting or offensive', ""Ensuring that students aren't exposed to views they find upsetting or offensive, even if that limits what people are a"", 'Refused']"
E5_W36,"This question is about your household is your spouse now employed full-time, part-time or not employed?","['Full-time', 'Part-time', 'Not employed', 'Refused']"
EARN_W36,Which of the following applies to your household income?,"['I earn more than my spouse', 'My spouse earns more than me', 'My spouse and I earn about the same', 'Refused']"
FERTIL1_W36,Have you or anyone you know personally ever used fertility treatments to try to have a baby or not?,"['Yes', 'No', 'Refused']"
