key,question,options
GAP21Q21_a_W82,"In the US, how strong, if at all, are conflicts between people who support different political parties?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']"
GAP21Q21_b_W82,"In the US, how strong, if at all, are conflicts between people who live in cities and people who live in rural areas?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']"
GAP21Q21_c_W82,"In the US, how strong, if at all, are conflicts between people who are religious and people who are not religious?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']"
GAP21Q21_d_W82,"In the US, how strong, if at all, are conflicts between people with different ethnic or racial backgrounds?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']"
GAP21Q21_e_W82,"In the US, how strong, if at all, are conflicts between people who practice different religions?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']"
GAP21Q22_W82,"When it comes to important issues facing the US, people may disagree over policies, but do you think most people","['Agree on the basic facts', 'Disagree on the basic facts', 'Refused']"
GAP21Q23_W82,"In the US, do you think discrimination against people based on their race or ethnicity is a","['Very serious problem', 'Somewhat serious problem', 'Not too serious problem', 'Not a problem at all', 'Refused']"
GAP21Q24_W82,"How concerned are you, if at all, that global climate change will harm you personally at some point in your lifetime?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']"
GAP21Q25_W82,"How much, if anything, would you be willing to change about how you live and work to help reduce the effects of global climate change? Would you be willing to make","['A lot of changes', 'Some changes', 'Only a few changes', 'No changes at all', 'Refused']"
GAP21Q26_a_W82,Would you say the US is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']"
GAP21Q26_b_W82,Would you say the United Nations are doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']"
GAP21Q26_c_W82,Would you say China is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']"
GAP21Q26_d_W82,Would you say the European Union is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']"
GAP21Q27_W82,"Do you think actions taken by the international community to address global climate change, such as the Paris climate agreement, will mostly","[""Benefit America's economy"", ""Harm America's economy"", ""Have no impact on America's economy"", 'Refused']"
GAP21Q28_W82,"How confident are you, if at all, that the actions taken by the international community will significantly reduce the effects of global climate change?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q29_W82,What kind of leadership role should the US play in the world? It should,"['Be the single world leader', 'Play a shared leadership role', 'Not play any leadership role', 'Refused']"
GAP21Q30_W82,"Should the US be the most active of the leading nations, or should it be about as active as other leading nations?","['Most active', 'About as active', 'Refused']"
GAP21Q31_W82,"How important, if at all, is it that the US is generally respected by other countries around the world?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
GAP21Q32_W82,"Now that Joe Biden is president, do you think other countries view the U.S","['A lot more positively', 'A little more positively', 'A little more negatively', 'A lot more negatively', 'Refused']"
GAP21Q33_a_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think preventing the spread of weapons of mass destruction should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_b_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think protecting the jobs of American workers should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_c_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think strengthening the United Nations should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_d_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing US military commitments overseas should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_e_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Russia should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_f_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think promoting democracy in other nations should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_g_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing illegal immigration into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_h_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of China should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_k_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing our trade deficit with foreign countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_l_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think promoting and defending human rights in other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_o_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think improving relationships with our allies should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_p_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think taking measures to protect the U.S. from terrorist attacks should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q33_t_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of North Korea should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']"
GAP21Q34_a_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q34_b_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with the threat of terrorism?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q34_c_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about the use of military force?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q34_d_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with global climate change?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q34_e_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do improve relationships with our allies?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q34_f_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with China?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']"
GAP21Q35_W82,"Which statement comes closer to your view, even if neither is exactly right?","['many of the problems facing our country can be solved by working with other countries', 'few of the problems facing our country can be solved by working with other countries', 'Refused']"
GAP21Q36_W82,Please choose the statement that comes closer to your own views.,"['In foreign policy, the US should take into account the interests of its allies even if it means making compromises wit', 'In foreign policy, the US should follow its own national interests even when its allies strongly disagree', 'Refused']"
GAP21Q37_W82,Please choose the statement that comes closer to your own views.,"[""It's best for the future of our country to be active in world affairs"", 'We should pay less attention to problems overseas and concentrate on problems here at home', 'Refused']"
GAP21Q38_a_W82,"How much, if at all, do you think the US benefits from being a member of north Atlantic Treaty Organization, or NATO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']"
GAP21Q38_b_W82,"How much, if at all, do you think the US benefits from being a member of the United Nations organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']"
GAP21Q38_c_W82,"How much, if at all, do you think the US benefits from being a member of the World Health Organization, or WHO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']"
GAP21Q40_W82,"On balance, do you think of China as a partner of the US, a competitor of the US or an enemy of the US?","['Partner', 'Competitor', 'Enemy', 'Refused']"
GAP21Q41_W82,"Overall, do you think current economic relations between the US and China are very good, somewhat good, somewhat bad or very bad?","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']"
GAP21Q42_W82,"Thinking about our economic and trade policy toward China, which is more important?","['Building a strong relationship with China on economic issues', 'Getting tougher with China on economic issues', 'Refused']"
GAP21Q43_a_W82,"Please indicate how much of a problem, if at all, the following would be for the US: The loss of US jobs to China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_b_W82,"Please indicate how much of a problem, if at all, the following would be for the US: The US trade deficit with China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_c_W82,"Please indicate how much of a problem, if at all, the following would be for the US: China's policies on human rights","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_d_W82,"Please indicate how much of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_e_W82,"Please indicate how much of a problem, if at all, the following would be for the US: Cyberattacks from China","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_f_W82,"Please indicate how much of a problem, if at all, the following would be for the US: China's growing military power","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_g_W82,"Please indicate how much of a problem, if at all, the following would be for the US: China's growing technological power","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q43_h_W82,"Please indicate how much of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['Very serious problem', 'Somewhat serious problem', 'Not too serious of a problem', 'Not a problem at all', 'Refused']"
GAP21Q46_W82,Do you think it's good or bad for US colleges and universities to accept international students?,"['Good', 'Bad', 'Refused']"
GAP21Q47_W82,"When it comes to whether or not to limit Chinese students studying in the US, do you","['Strongly support limiting Chinese students', 'Somewhat support limiting Chinese students', 'Somewhat oppose limiting Chinese students', 'Strongly oppose limiting Chinese students', 'Refused']"
