key,question,options
INEQ8_a_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_b_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_c_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_d_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_e_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_f_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at public two-year colleges","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_g_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Eliminating college debt","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_h_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Reducing illegal immigration","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_i_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding government benefits for the poor","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ8_j_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Breaking up large corporations","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']"
INEQ9_W54,"In order to address economic inequality in this country, do you think it would be better for the government to","['Give direct assistance to people who are poor in the form of cash payments or tax credits', 'Invest in education and job training programs for people who are poor', 'Refused']"
INEQ10_W54,"In order to address economic inequality in this country, do you think the government","['Should raise taxes on the wealthiest Americans', 'Should not raise taxes on the wealthiest Americans', 'Refused']"
INEQ11_W54,"In order to address economic inequality in this country, do you think the government","['Should raise taxes on people like you', 'Should not raise taxes on people like you', 'Refused']"
ECON5_a_W54,Do you think the country's current economic conditions are helping or hurting you and your family?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_b_W54,Do you think the country's current economic conditions are helping or hurting people who are wealthy?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_c_W54,Do you think the country's current economic conditions are helping or hurting the middle class?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_d_W54,Do you think the country's current economic conditions are helping or hurting people who are poor?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_e_W54,Do you think the country's current economic conditions are helping or hurting older adults?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_f_W54,Do you think the country's current economic conditions are helping or hurting young adults?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_g_W54,Do you think the country's current economic conditions are helping or hurting people who are white?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_h_W54,Do you think the country's current economic conditions are helping or hurting people who are black?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_i_W54,Do you think the country's current economic conditions are helping or hurting people who are Hispanic?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_j_W54,Do you think the country's current economic conditions are helping or hurting people without college degrees?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECON5_k_W54,Do you think the country's current economic conditions are helping or hurting people with college degrees?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']"
ECIMPa_W54,How much power and influence do you think politicians have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPb_W54,How much power and influence do you think technology companies have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPc_W54,How much power and influence do you think labor unions have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPd_W54,How much power and influence do you think banks and other financial institutions have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPe_W54,How much power and influence do you think small businesses have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPf_W54,How much power and influence do you think large corporations have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPg_W54,How much power and influence do you think people who are wealthy have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPh_W54,How much power and influence do you think people who are poor have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPi_W54,How much power and influence do you think the middle class have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
ECIMPj_W54,How much power and influence do you think Health insurance companies have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']"
WORRY2a_W54,"How often, if ever, do you worry about the amount of debt you have?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']"
WORRY2b_W54,"How often, if ever, do you worry about losing your job?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']"
WORRY2c_W54,"How often, if ever, do you worry about paying your bills?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']"
WORRY2d_W54,"How often, if ever, do you worry about the cost of health care for you and your family?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']"
WORRY2e_W54,"How often, if ever, do you worry about being able to save enough for your retirement?","['Every day', 'Almost every day', 'Sometimes', 'Rarely', 'Never', 'Refused']"
FINANCEa_W54,Do you have a savings account?,"['Yes, have this', 'No, do not have this', 'Refused']"
FINANCEb_W54,"Do you have an IRA, 401K or a similar kind of retirement account?","['Yes, have this', 'No, do not have this', 'Refused']"
FINANCEc_W54,"Do you have personal investments in stocks, bonds or mutual funds other than those held in an IRA or 401K?","['Yes, have this', 'No, do not have this', 'Refused']"
DEBTa_W54,Do you have the following type of loans or debt: Credit card debt,"['Yes, have this', 'No, do not have this', 'Refused']"
DEBTb_W54,Do you have the following type of loans or debt: Car loan,"['Yes, have this', 'No, do not have this', 'Refused']"
DEBTc_W54,Do you have the following type of loans or debt: Student loans,"['Yes, have this', 'No, do not have this', 'Refused']"
DEBTd_W54,Do you have the following type of loans or debt: A mortgage or a home loan,"['Yes, have this', 'No, do not have this', 'Refused']"
DEBTe_W54,Do you have the following type of loans or debt: Debt from medical bills,"['Yes, have this', 'No, do not have this', 'Refused']"
BENEFITSa_W54,"Have you or anyone in your household received food assistance, such as SNAP benefits government services and benefits in the past 12 months?","['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']"
BENEFITSb_W54,Have you or anyone in your household received medicaid benefits government services and benefits in the past 12 months?,"['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']"
BENEFITSc_W54,Have you or anyone in your household received unemployment benefits government services and benefits in the past 12 months?,"['Yes, have received in the past 12 months', 'No, have not received in the past 12 months', 'Refused']"
WORKHARD_W53,Please choose the statement that comes closer to your own views.,"[""Most people who want to get ahead can make it if they're willing to work hard"", 'Hard work and determination are no guarantee of success for most people', 'Refused']"
POOREASY_W53,Please choose the statement that comes closer to your own views.,"['Poor people today have it easy because they can get government benefits without doing anything in return', ""Poor people have hard lives because government benefits don't go far enough to help them live decently"", 'Refused']"
ECONFAIR_W53,Please choose the statement that comes closer to your own views,"['The economic system in this country unfairly favors powerful interests', 'The economic system in this country is generally fair to most Americans', 'Refused']"
