key,question,options
RACESURV19d_W43,"Do you think each is a major reason, minor reason, or not a reason why black people in our country may have a harder time getting ahead than white people? Lack of good role models","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
RACESURV19e_W43,"Do you think each is a major reason, minor reason, or not a reason why black people in our country may have a harder time getting ahead than white people? Less access to high-paying jobs","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
RACESURV19f_W43,"Do you think each is a major reason, minor reason, or not a reason why black people in our country may have a harder time getting ahead than white people? Family instability","['Major reason', 'Minor reason', 'Not a reason', 'Refused']"
RACESURV20_W43,"Thinking about your own experience, have you ever personally experienced discrimination or been treated unfairly because of your race or ethnicity?","['Yes, regularly', 'Yes, from time to time', 'No', 'Refused']"
RACESURV21_W43,"How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV22_W43,"How often, if ever, did your family talk to you about advantages you might have because of your race or ethnicity?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV24_W43,"How much, if at all, do you think what happens to white people in the country overall affects what happens in your own life?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']"
RACESURV25_W43,"How much, if at all, do you think what happens to black people in the country overall affects what happens in your own life?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']"
RACESURV26_W43,"How much, if at all, do you think what happens to Hispanics in the country overall affects what happens in your own life?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']"
RACESURV27_W43,"How much, if at all, do you think what happens to Asians in the country overall affects what happens in your own life?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']"
IDIMPORT_W43,How important is your racial background to how you think about yourself?,"['Extremely important', 'Very important', 'Moderately important', 'Only a little important', 'Not at all important', 'Refused']"
RACESURV28a_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in hiring, pay and promotions situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28f_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when voting in elections situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV28g_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when seeking medical treatment situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']"
RACESURV29a_W43,"In your daily life, how much interaction, if any, would you say you have with people who are White","['A lot of interaction', 'Some interaction', 'Not much interaction', 'No interaction at all', 'Refused']"
RACESURV29b_W43,"In your daily life, how much interaction, if any, would you say you have with people who are black","['A lot of interaction', 'Some interaction', 'Not much interaction', 'No interaction at all', 'Refused']"
RACESURV29c_W43,"In your daily life, how much interaction, if any, would you say you have with people who are hispanic","['A lot of interaction', 'Some interaction', 'Not much interaction', 'No interaction at all', 'Refused']"
RACESURV29d_W43,"In your daily life, how much interaction, if any, would you say you have with people who are asian","['A lot of interaction', 'Some interaction', 'Not much interaction', 'No interaction at all', 'Refused']"
RACESURV34a_W43,"Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']"
RACESURV34b_W43,"Overall, how much has being a man/Being a woman/Your gender helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']"
RACESURV34c_W43,"Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']"
RACESURV34d_W43,"Overall, how much has how hard you've worked helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']"
RACESURV34e_W43,"Overall, how much has the people you know helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']"
RACESURV36_W43,"How often, if ever, do you hear a white friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not white?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV36_W43,"How often, if ever, do you hear a black friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not black?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV36_W43,"How often, if ever, do you hear a Hispanic friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not Hispanic?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV36_W43,"How often, if ever, do you hear an Asian friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not Asian?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV36_W43,"How often, if ever, do you hear a friend or family member make comments or jokes that might be considered racist or racially insensitive about people who are not of their racial background?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV37_W43,Have you ever confronted a white friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not white?,"['Yes, have done this', 'No, have not done this', 'Refused']"
RACESURV37_W43,Have you ever confronted a black friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not black?,"['Yes, have done this', 'No, have not done this', 'Refused']"
RACESURV37_W43,Have you ever confronted a Hispanic friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not Hispanic?,"['Yes, have done this', 'No, have not done this', 'Refused']"
RACESURV37_W43,Have you ever confronted an Asian friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not Asian?,"['Yes, have done this', 'No, have not done this', 'Refused']"
RACESURV37_W43,Have you ever confronted a friend or family member who has made a comment or joke that might be considered racist or racially insensitive about people who are not of their racial background?,"['Yes, have done this', 'No, have not done this', 'Refused']"
RACESURV38_W43,"How often, if ever, do you stop yourself from saying something because someone might think you are racist or racially insensitive?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']"
RACESURV40_W43,How many white people in our country do you think are prejudiced against black people?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']"
RACESURV41_W43,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']"
RACESURV44_W43,How many black people in our country do you think are prejudiced against white people?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']"
RACESURV45_W43,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']"
RACESURV47a_W43,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV47b_W43,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV47c_W43,"For each, please indicate if you, personally, think it is acceptable. A white person using the n-word","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV47d_W43,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV47e_W43,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV47f_W43,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']"
RACESURV48_W43,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']"
RACESURV49_W43,"When it comes to decisions about hiring and promotions, do you think companies and organizations","[""Should take a person's race and ethnicity into account, in addition to their qualifications, in order to increase divers"", ""Should only take a person's qualifications into account, even if it results in less diversity in the workplace"", 'Refused']"
RACESURV50_W43,"When it comes to the schools students attend, do you think students","[""Should go to schools that are racially and ethnically mixed, even if it means that some students don't go to school in their local community"", 'Should go to schools in their local community, even if it means that most schools are not racially and ethnically mixed', 'Refused']"
RACESURV51_W43,"Thinking about the community where you live, do you wish your community was","['More racially mixed', 'Less racially mixed', 'About as racially mixed as it is', 'Refused']"
RACESURV52_W43,"How much, if at all, would it bother you to hear people speak a language other than English in a public place?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']"
RACESURV53a_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. Been unfairly stopped by police,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53b_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. People acted as if they were suspicious of you,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53c_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. People acted as if they thought you were not smart,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53d_W43,"Please indicate whether or not each has happened to you because of your race or ethnicity. Been treated unfairly by an employer in hiring, pay or promotion","['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53e_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. Been subject to slurs or jokes,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53f_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. Feared for your personal safety,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
RACESURV53g_W43,Please indicate whether or not each has happened to you because of your race or ethnicity. People assumed you are racist or prejudiced,"['Yes, has happened to me', 'No, has not happened to me', 'Refused']"
