key,question,options
RQ3_F1Ba_W42,Is what you know about environmental research scientists because you know someone who does this,"['Yes, know someone who does this', 'No, do not know someone who does this', 'Refused']"
RQ3_F1Bb_W42,Is what you know about environmental research scientists because you learned about this in school,"['Yes, learned about this in school', 'No, did not learn about this in school', 'Refused']"
RQ3_F1Bc_W42,Is what you know about environmental research scientists because you learned about this in your job,"['Yes, learned about this in my job', 'No, did not learn about this in my job', 'Refused']"
RQ3_F1Bd_W42,Is what you know about environmental research scientists because you have heard or read about this in the news,"['Yes, have heard or read about this in the news', 'No, have not heard or read about this in the news', 'Refused']"
RQ4_F1Ba_W42,"Thinking about environmental research scientists, how often would you say they do a good job conducting research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Bb_W42,"Thinking about environmental research scientists, how often would you say they provide fair and accurate information when making statements about their research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Bc_W42,"Thinking about environmental research scientists, how often would you say they admit mistakes and take responsibility for them","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Bd_W42,"Thinking about environmental research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Be_W42,"Thinking about environmental research scientists, how often would you say they care about the best interests of the public","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ5_F1B_W42,"Overall, do you think research misconduct by environmental research scientists is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']"
RQ6_F1B_W42,"When you hear or read news stories about research misconduct by environmental research scientists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']"
RQ7_F1B_W42,"When you hear about problems with research misconduct among environmental research scientists, which comes closer to your view, even if neither is exactly right?","[""Most environmental research scientists have good intentions, it's the research system that's broken"", ""The research system can work fine, it's the environmental research scientists that are the problem"", 'Refused']"
RQ8_F1B_W42,"How often, if at all, do you think environmental research scientists face serious consequences if they engage in research misconduct?","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ1_F1C_W42,"In general, would you say your view of nutrition research scientists is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']"
RQ2_F1C_W42,"How much, if anything, do you know about what nutrition research scientists do?","['A lot', 'A little', 'Nothing at all', 'Refused']"
RQ3_F1Ca_W42,Is what you know about nutrition research scientists because you know someone who does this,"['Yes, know someone who does this', 'No, do not know someone who does this', 'Refused']"
RQ3_F1Cb_W42,Is what you know about nutrition research scientists because you learned about this in school,"['Yes, learned about this in school', 'No, did not learn about this in school', 'Refused']"
RQ3_F1Cc_W42,Is what you know about nutrition research scientists because you learned about this in your job,"['Yes, learned about this in my job', 'No, did not learn about this in my job', 'Refused']"
RQ3_F1Cd_W42,Is what you know about nutrition research scientists because you have heard or read about this in the news,"['Yes, have heard or read about this in the news', 'No, have not heard or read about this in the news', 'Refused']"
RQ4_F1Ca_W42,"Thinking about nutrition research scientists, how often would you say they do a good job conducting research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Cb_W42,"Thinking about nutrition research scientists, how often would you say they provide fair and accurate information when making statements about their research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Cc_W42,"Thinking about nutrition research scientists, how often would you say they admit mistakes and take responsibility for them","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Cd_W42,"Thinking about nutrition research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ4_F1Ce_W42,"Thinking about nutrition research scientists, how often would you say they care about the best interests of the public","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
RQ5_F1C_W42,"Overall, do you think research misconduct by nutrition research scientists is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']"
RQ6_F1C_W42,"When you hear or read news stories about research misconduct by nutrition research scientists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']"
RQ7_F1C_W42,"When you hear about problems with research misconduct among nutrition research scientists, which comes closer to your view, even if neither is exactly right?","[""Most nutrition research scientists have good intentions, it's the research system that's broken"", ""The research system can work fine, it's the nutrition research scientists that are the problem"", 'Refused']"
RQ8_F1C_W42,"How often, if at all, do you think nutrition research scientists face serious consequences if they engage in research misconduct?","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ1_F2A_W42,"In general, would you say your view of medical doctors is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']"
PQ2_F2A_W42,"How much, if anything, do you know about what medical doctors do?","['A lot', 'A little', 'Nothing at all', 'Refused']"
PQ3_F2Aa_W42,Is what you know about medical doctors because you know someone who does this,"['Yes, know someone who does this', 'No, do not know someone who does this', 'Refused']"
PQ3_F2Ab_W42,Is what you know about medical doctors because you learned about this in school,"['Yes, learned about this in school', 'No, did not learn about this in school', 'Refused']"
PQ3_F2Ac_W42,Is what you know about medical doctors because you learned about this in your job,"['Yes, learned about this in my job', 'No, did not learn about this in my job', 'Refused']"
PQ3_F2Ad_W42,Is what you know about medical doctors because you have heard or read about this in the news,"['Yes, have heard or read about this in the news', 'No, have not heard or read about this in the news', 'Refused']"
PQ4_F2Aa_W42,"Thinking about medical doctors, how often would you say they do a good job providing diagnoses and treatment recommendations","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Ab_W42,"Thinking about medical doctors, how often would you say they provide fair and accurate information when making recommendations","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Ac_W42,"Thinking about medical doctors, how often would you say they admit mistakes and take responsibility for them","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Ad_W42,"Thinking about medical doctors, how often would you say they are transparent about potential conflicts of interest with industry groups in their work","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Ae_W42,"Thinking about medical doctors, how often would you say they care about the best interests of their patients","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ5_F2A_W42,"Overall, do you think professional misconduct by medical doctors is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']"
PQ6_F2A_W42,"When you hear or read news stories about professional misconduct by medical doctors, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']"
PQ7_F2A_W42,"When you hear about problems with professional misconduct among medical doctors, which comes closer to your view, even if neither is exactly right?","[""Most medical doctors have good intentions, it's the system that's broken"", ""The system can work fine, it's the medical doctors that are the problem"", 'Refused']"
PQ8_F2A_W42,"How often, if at all, do you think medical doctors face serious consequences if they engage in professional misconduct?","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ1_F2B_W42,"In general, would you say your view of environmental health specialists is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']"
PQ2_F2B_W42,"How much, if anything, do you know about what environmental health specialists do?","['A lot', 'A little', 'Nothing at all', 'Refused']"
PQ3_F2Ba_W42,Is what you know about environmental health specialists because you know someone who does this,"['Yes, know someone who does this', 'No, do not know someone who does this', 'Refused']"
PQ3_F2Bb_W42,Is what you know about environmental health specialists because you learned about this in school,"['Yes, learned about this in school', 'No, did not learn about this in school', 'Refused']"
PQ3_F2Bc_W42,Is what you know about environmental health specialists because you learned about this in your job,"['Yes, learned about this in my job', 'No, did not learn about this in my job', 'Refused']"
PQ3_F2Bd_W42,Is what you know about environmental health specialists because you have heard or read about this in the news,"['Yes, have heard or read about this in the news', 'No, have not heard or read about this in the news', 'Refused']"
PQ4_F2Ba_W42,"Thinking about environmental health specialists, how often would you say they do a good job providing recommendations about how to address risks to human health from the environment","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Bb_W42,"Thinking about environmental health specialists, how often would you say they provide fair and accurate information when making recommendations","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Bc_W42,"Thinking about environmental health specialists, how often would you say they admit mistakes and take responsibility for them","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Bd_W42,"Thinking about environmental health specialists, how often would you say they are transparent about potential conflicts of interest with industry groups in their work","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Be_W42,"Thinking about environmental health specialists, how often would you say they care about the best interests of people in the community","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ5_F2B_W42,"Overall, do you think professional misconduct by environmental health specialists is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']"
PQ6_F2B_W42,"When you hear or read news stories about professional misconduct by environmental health specialists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']"
PQ7_F2B_W42,"When you hear about problems with professional misconduct among environmental health specialists, which comes closer to your view, even if neither is exactly right?","[""Most environmental health specialists have good intentions, it's the system that's broken"", ""The system can work fine, it's the environmental health specialists that are the problem"", 'Refused']"
PQ8_F2B_W42,"How often, if at all, do you think environmental health specialists face serious consequences if they engage in professional misconduct?","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ1_F2C_W42,"In general, would you say your view of dietitians is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']"
PQ2_F2C_W42,"How much, if anything, do you know about what dietitians do?","['A lot', 'A little', 'Nothing at all', 'Refused']"
PQ3_F2Ca_W42,Is what you know about dietitians because you know someone who does this,"['Yes, know someone who does this', 'No, do not know someone who does this', 'Refused']"
PQ3_F2Cb_W42,Is what you know about dietitians because you learned about this in school,"['Yes, learned about this in school', 'No, did not learn about this in school', 'Refused']"
PQ3_F2Cc_W42,Is what you know about dietitians because you learned about this in your job,"['Yes, learned about this in my job', 'No, did not learn about this in my job', 'Refused']"
PQ3_F2Cd_W42,Is what you know about dietitians because you have heard or read about this in the news,"['Yes, have heard or read about this in the news', 'No, have not heard or read about this in the news', 'Refused']"
PQ4_F2Ca_W42,"Thinking about dietitians, how often would you say they do a good job of providing recommendations about healthy eating","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Cb_W42,"Thinking about dietitians, how often would you say they provide fair and accurate information when making recommendations","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Cc_W42,"Thinking about dietitians, how often would you say they admit mistakes and take responsibility for them","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Cd_W42,"Thinking about dietitians, how often would you say they are transparent about potential conflicts of interest with industry groups in their work","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ4_F2Ce_W42,"Thinking about dietitians, how often would you say they care about the best interests of their patients","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
PQ5_F2C_W42,"Overall, do you think professional misconduct by dietitians is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']"
PQ6_F2C_W42,"When you hear or read news stories about professional misconduct by dietitians, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']"
PQ7_F2C_W42,"When you hear about problems with professional misconduct among dietitians, which comes closer to your view, even if neither is exactly right?","[""Most dietitians have good intentions, it's the system that's broken"", ""The system can work fine, it's the dietitians that are the problem"", 'Refused']"
PQ8_F2C_W42,"How often, if at all, do you think dietitians face serious consequences if they engage in professional misconduct?","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']"
SCM4a_W42,How important do you think scientific research that has immediate practical applications types of scientific research is for society?,"['Essential', 'Important, but not essential', 'Not too important', 'Not important at all', 'Refused']"
SCM4b_W42,"How important do you think scientific research that advances knowledge, even if there are no immediate benefits types of scientific research is for society?","['Essential', 'Important, but not essential', 'Not too important', 'Not important at all', 'Refused']"
Q6F1_W42,"When you hear that scientific research findings have been reviewed by an independent committee, does this make you","['Trust the research findings more', 'Trust the research findings less', 'Makes no difference either way', 'Refused']"
Q7F1_W42,"When you hear that data used in scientific research is being made openly available to the public, does this make you","['Trust the research findings more', 'Trust the research findings less', 'Makes no difference either way', 'Refused']"
Q8F1_W42,"When you hear about scientific research that has been funded by the federal government, does this make you","['Trust the research findings more', 'Trust the research findings less', 'Makes no difference either way', 'Refused']"
Q9F1_W42,"When you hear about scientific research that has been funded by an industry group, does this make you","['Trust the research findings more', 'Trust the research findings less', 'Makes no difference either way', 'Refused']"
Q6F2_W42,"When you hear that a science practitioner's recommendation is based on a review from an independent committee, does this make you","['Trust the recommendation more', 'Trust the recommendation less', 'Makes no difference either way', 'Refused']"
Q7F2_W42,"When you hear that a science practitioner is open to getting a second opinion on their recommendation, does this make you","['Trust the recommendation more', 'Trust the recommendation less', 'Makes no difference either way', 'Refused']"
Q8F2_W42,"When you hear that a science practitioner has received financial incentives from the federal government related to their work, does this make you","['Trust the recommendation more', 'Trust the recommendation less', 'Makes no difference either way', 'Refused']"
Q9F2_W42,"When you hear that a science practitioner has received financial incentives from an industry group related to their work, does this make you","['Trust the recommendation more', 'Trust the recommendation less', 'Makes no difference either way', 'Refused']"
SCM5a_W42,"In general, would you say the following statements describes most research scientists well? Intelligent","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5b_W42,"In general, would you say the following statements describes most research scientists well? Good communicators","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5c_W42,"In general, would you say the following statements describes most research scientists well? Focused on solving real-world problems","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5d_W42,"In general, would you say the following statements describes most research scientists well? Close-minded","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5e_W42,"In general, would you say the following statements describes most research scientists well? Don't pay attention to the moral values of society","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5f_W42,"In general, would you say the following statements describes most research scientists well? Honest","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5g_W42,"In general, would you say the following statements describes most research scientists well? Skilled at working in teams","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5h_W42,"In general, would you say the following statements describes most research scientists well? Cold","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5i_W42,"In general, would you say the following statements describes most research scientists well? Socially awkward","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM5j_W42,"In general, would you say the following statements describes most research scientists well? Feel superior to others","['Describes research scientists well', 'Does not describe research scientists well', 'Refused']"
SCM2_W42,Which of the following best describes what you think about the scientific method?,"['The scientific method generally produces accurate conclusions', 'The scientific method can be used to produce any conclusion the researcher wants', 'Refused']"
SCM3_W42,"Which of these statements comes closer to your own view, even if neither is exactly right?","['Scientists make judgments based solely on the facts', ""Scientists' judgments are just as likely to be biased as other people's"", 'Refused']"
POP1_W42,"Which of these statements comes closer to your view, even if neither is exactly right?","[""Ordinary people would do a better job solving the country's problems than elected officials"", ""Ordinary people would do no better solving the country's problems than elected officials"", 'Refused']"
POP2_W42,"In general, do you think most of the important policy decisions in this country are made with","['A great deal of concern for how the policies affect people like you', 'Some concern for how the policies affect people like you', 'Not too much concern for how the policies affect people like you', 'No concern at all for how the policies affect people like you', 'Refused']"
POP3_W42,"Which of these do you think is the better way to solve the country's most pressing problems, even if neither is exactly right?","[""Rely more on people who are considered experts about the problems, even if they don't have much practical experience"", ""Rely more on people with practical experience with the problems, even if they aren't considered experts"", 'Refused']"
